Created,Text,User,Company,Symbol,TwitterTerm
2020-03-17,Shame on @Marriott @MarriottBonvoy @MarriottIntl for holding someone accountable for something impossible to put on. The gov’t has said large gatherings are unsafe. Putting someone on the hook for over $100k when these events are impossible to put on is simply greed. https://t.co/J3Fhs8Te5h,RobbieFingers,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Oh come on, you guys have the frickin money! How well do you think your employees will perform when they're homeless because they couldn't pay rent? @McDonalds @Walmart @kroger @BurgerKing @pizzahut @Marriott @Wendys @SUBWAY https://t.co/I692pRlhso",PattyMascia,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"The fact that @MarriottIntl @Marriott will NOT make an exception for the situation at hand is incredibly disheartening.

#StandWithIndieWrestling #CoronavirusOutbreak https://t.co/lG0NIjWLzu",ExposedTMedia,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Shame on U @McDonalds @Walmart   @kroger @SUBWAY @Target @Marriott @pizzahut @BurgerKing @Wendys #PaidSickLeave #COVID2019 #M4A #NotMeUs #SocialDistancing ≠ #SocialIsolation. #SocialSolidarity #WeAreONE https://t.co/8xZtw63Ro2,mkbrito,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Never staying at @Marriott @MarriottBonvoy @MarriottIntl ever again. You are killing Independent Businesses. @CityofTampa You had a hand in this too. I hope you're all happy that these small business owners may have to sell their home to cover this cost. https://t.co/XuYd5HF0QU,Nikki_0422,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Hey @Marriott stop being a greedy #asshole on #Austin316  day give them there money back! #Greed https://t.co/4RDajwuDlv,TLDWrestling,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Annnnnd @Marriott just lost my business for the rest of eternity. https://t.co/WVSmMDUn8d,Crford86,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Shame on you

@Marriott
@CityofTampa https://t.co/Gz9HNnLTlS",MissNikki757,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey @Marriott @MarriottIntl you fucked up royally. Have fun with this PR nightmare. Whether we like #WWE or #AEW, we can all agree on this: Wrestling fans are relentless and when you fuck over one of us, you fuck over all of us. 🖕🏻 https://t.co/bk8kybCcjy",OffendedPod,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,It seems that @MarriottIntl @Marriott in Tampa is going to hold the WrestleCon people financially accountable for canceling their event even though the country is at a stand still. This is beyond scummy. I will make it a point to never stay in a Marriott again.,jpvtrask,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Will never stay at the @Marriott brand hotels. #badservice #COVIDー19 https://t.co/DNMS8HqPxZ,Furnaccio,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,.@Marriott please don't do this. This is a hard time for any company let alone one that relied upon fan attendance which cannot happen now due to the #CoronavirusOutbreak. Please reconsider. There are ways to do this which can keep @wrestlecon livelihoods intact. https://t.co/cbTNsARk9F,TWMWrestle,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"So @Marriott is run by a bunch of assholes. 

Got it!

I'll never book with them again when I travel to my next event. https://t.co/ZJfDH9pwma",RAWFShowtime,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Disgusting behavior for a company profiting off of a pandemic.  Shame on Marriott.  @Marriott @MarriottIntl #Marriott #COVID19 #WrestleMania #wrestlecon https://t.co/OafDPZKyZg,MrAldoRayne,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,This is actually disgusting by the @Marriott. Corporate greed is a vile thing. https://t.co/x87Mtqjstl,theginger_ninja,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Wow @Marriott what kind of BS is THIS?

I mean. I hated your hotels anyway, but I'll definitely NOT be giving you my business nor will I be recommending anyone I work with to you. 

As a wrestling fan, you've lost my support. https://t.co/uGtVSPcRIW",CrazyHorseCB,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,After reading this. I will make sure I wont stay at any sort of @Marriott. https://t.co/SbVodh6pt4,WildFubarian,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,For this reason we will never stay at another @Marriott property again. We’ll sleep in our van first. This is a disgrace given the situation at hand. Unethical business practices violating government mandates for public safety. Ridiculous! https://t.co/5vkpXF1ZyJ,MusicCityToys,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,What the @Marriott group is doing to @HighspotsWN and @wrestlecon is absolutely disgusting.,RegaloDeDios__,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Wow, @Marriott’s legal braintrust seems to think getting thousands of people together to shake hands and take selfies together is “neither illegal nor impossible.” The lives and health of those people are worth around $114,000, give or take. https://t.co/0TWMds9mWX",JayAdamsSocial,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Everyone needs to get with @Marriott so they will do the right thing here.  Unreal that they would do this to anyone https://t.co/TL5tSCT4yV,abieFTW,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey @Marriott, @wrestlecon CANNOT host it’s event at your hotel in a Tampa with all the @CDCgov restrictions, the @CityofTampa restrictions and the ongoing #CoronavirusOutbreak! Cancel the event and give them their deposit back. Stop being assholes!!!",AirSalah79,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Fuck @Marriott https://t.co/Ot2ZcWZlnr,CakeQuinell,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Wow @Marriott is trash for this one -- and I bet they take that Trump Bailout when it comes, too. https://t.co/GQnjTFg8cw",Kno,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,This is disgusting and @Marriott should be ashamed. They're going to put WrestleCon under on the technicality that it's still technically not impossible to hold the event. Trash. https://t.co/7vUCpu9Jfc,WilliamRBR,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,.@Marriott’s annual revenue is ~$23 billion and they’re trying to shake down @wrestlecon for $100k amidst a global health crisis. Fucking stunningly craven. https://t.co/YSqpvVGDqP,EvanXDuckett,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Disgraceful behavior by @MarriottIntl @Marriott  in the middle of a pandemic. @wrestlecon is not a big corporation. It is a private couple putting on this event. The spotlight needs to be focused on this sick act by Marriott. They are exploiting this emergency.  Public p
ressure https://t.co/OQqmY8FtVd",NewburnDan,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"You ever been so pissed off you can't fucking think straight? Yeah. I'll fucking die before I ever stay at a @Marriott hotel ever again. Got a con coming up in July too. There's a Days Inn right across the street and they just got my business. Fuck you Marriott, fucking poachers. https://t.co/EWKVGjDmO0",skunkrocker,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,I agree with @kanabrewski @Marriott this is going to be really bad PR for you guys and at the end of day you'll lose more money from all the fans that stop using your hotels https://t.co/TL1FWwznzi,IndyAndyMM,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Unacceptable, @Marriott. The nation is stalled, CDC warns that events of 10 &gt; can cause health risks, yet you act like this? I understand hotels/conference centers are going to lose a ton of $, but everyone should be working together to help lessen the blow. @MarriottIntl https://t.co/xd7e4q6Sot",DougOMac,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Yo @Marriott what the fuck is this bullshit? Do the right thing. https://t.co/iSPEwDLGdM,GeorgieGeorge82,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,So @Marriott are dicks it seems. https://t.co/QOrRCqsA2z,mrhappybw,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Hey @Marriott @MarriottIntl get your shit together! https://t.co/s33MkGzXcc,juliakrolczyk,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey, @shomaristone could you retweet this out please!! @Marriott &amp; @MarriottIntl are trying to shake down small indie wrestling companies! 😡 https://t.co/DONfhTiCI8",SuppressedName,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Ugh... @Marriott being super gross @TB_Times @FOX13News https://t.co/qJqqibf0Et,TorchCrawler,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,This is so shitty. This is an act of God. The government has banned this and @Marriott is still trying to take this mans money. I hope they get class actioned to hell. https://t.co/Kyljzl7F4z,ed4wrestling,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Wowee, if you weren't already boycotting @Marriott for leaking the data of 500 MILLION PEOPLE this should seal it https://t.co/XR9ysVwcHw",Joabyjojo,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Looks like @Marriott wants to be responsible for #COVID19 spreading in large crowds in their venue.  Morally and ethically irresponsible.   @CityofTampa should step in. https://t.co/r7uraxKNhe,trapped,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Wow.  So @Marriott is holding @Wrestlecon on the hook for over 100k despite the total shut down in Tampa Florida USA.  What a crock of shit.  #wrestlecon #Wrestlemania36 #QuarantineLife https://t.co/FF9vtrAc7y,SadieandCompany,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,This is bullshit @Marriott https://t.co/4K9lDIfkav,housect,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,This is some bullshit @Marriott. I travel a bunch and I’ll be boycotting any hotel owned by you. I encourage all my friends to do the same. #wrestlecon https://t.co/dJsoGVEBHN,MelyssaRave,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Oh fuck you @Marriott that is weak as piss.,AEddy6087,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey @Marriott @MarriottIntl 

What you’re doing to @wrestlecon is complete bull****!

The country is in a state of emergency, Pretty much all public events have been suspended or canceled for the next month, yet you think you were going to have that crowd? 1/2",Diamante_Loco,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Wow @Marriott is trash https://t.co/jO02ATulWD,selfishlady,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Fuck @Marriott for this one, pieces of shit https://t.co/beYZPspObp",coluccid2,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,It sure seems that @marriott wants to be responsible for thousands of potential #Covid https://t.co/r7uraxKNhe,trapped,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Yo, fuck @Marriott @CityofTampa https://t.co/3sGQGCGONu",TerrancePryor,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Hey @Marriott FUCK YOU! https://t.co/81U2IpgRBI,RocketCity_Mark,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"This is absurd. @Marriott should be ashamed of themselves. A $100,000+ fine for canceling an event in the name of public safety is disgusting. I stand with hundreds of thousands of pro wrestling fans who will never stay at one of their hotels again unless this is rectified. https://t.co/YQhYxVasmp",WrestleChatNet,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey @Marriott, you being ""prepared to perform as as ageeed"" is bullshit. Do the right thing here, it's a dang crisis. https://t.co/HgXFbLGoJk",CommanderClark8,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Wow @Marriott I guess I know what hotel chain to avoid.  Wrestling fans will remember &amp; now you have a terrible PR story.  Looks like your hotels are ignoring current CDC guidelines. https://t.co/Z6rPJv08F8,wxgirlsquee,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,". @MarriottIntl @Marriott If this is true, you can expect to lose my business in the future.  

I call on all wrestling fans to retweet this and also pledge to boycott Marriott Hotels over this unfair policy. https://t.co/Ve0ciDZM3v",lastwordbkerr,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Hey @Marriott , Please don’t screw over @wrestlecon and @HighspotsWN in regards to Tampa. I had such a great experience last year going with my friend @Superstarml  and Jay . I have no problem switching my hotel for SummerSlam if you can’t make this right. Thank you.",MikeyLaFraah89,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"Shame on @marriott

signed, 
lifetime platinum elite member https://t.co/T472yy9Yei",bietz,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Every person connect with the wrestling industry and all of the fans should be twitting @Marriott @MarriottIntl about what they are trying to do to @wrestlecon in a time of a worldwide pandemic. https://t.co/WKI66m1uHd,TheRealHarshman,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,Fucking DISGUSTING @Marriott. You should be ashamed. https://t.co/lQV7babFPG,JennMint,Marriott International Inc. Class A,MAR,@Marriott
2020-03-17,"So @Marriott @MarriottIntl this is actually a thing you’re trying to do to @wrestlecon ?!

The CDC recommends less than 10 people BUT you’re gonna gouge them in a time of a national/worldwide emergency?!

A horrible  look &amp; will definitely cost @Marriott business going forward. https://t.co/WKI66m1uHd",TheRealHarshman,Marriott International Inc. Class A,MAR,@Marriott
